mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,emotion,filename
-278.91708,93.55867,-32.98606,18.705154,-8.95888,-8.339325,-22.317595,-2.2046115,-3.663814,-11.444861,-4.7734923,-4.0194993,-6.963421,anger,a16 (5).wav
-315.84973,124.04064,-18.525064,23.015163,-8.900719,16.657211,-18.016973,-15.914876,1.3449494,-2.910501,-19.673723,-19.098434,-10.350514,anger,a09 (3).wav
-323.81274,88.93717,-34.665497,20.77918,-26.280737,3.9332924,-17.662685,-15.217387,-16.197987,-9.1785755,-20.095848,-15.608954,-12.804228,disgust,d20 (4).wav
-329.8788,114.37306,15.419128,41.483017,2.872051,29.643606,-4.402626,5.40714,12.310813,-3.4347973,-7.589496,-5.682273,-0.50692445,sadness,s05 (4).wav
-304.80502,103.765816,-6.118834,13.286927,-13.447554,-2.7081091,-36.658726,7.5284963,-11.320439,-25.657734,-5.2019005,-8.720468,-18.837345,fear,f19 (1).wav
-443.46664,83.26735,13.810447,13.18214,9.743523,13.723153,-4.2080045,7.692724,9.699451,-3.6717339,-0.0062168897,7.5397854,2.3629663,sadness,s06 (6).wav
-264.62152,92.11471,-36.401463,20.663782,-6.57854,2.233656,-28.227837,0.114215836,-14.077672,-13.818808,-17.348993,-17.178085,-14.044259,disgust,d10 (1).wav
-302.94696,83.716255,-6.5070553,28.03643,-19.417936,11.525274,-8.216893,-7.3984256,-15.442373,-10.347819,-23.492529,-20.758863,-13.95175,happiness,h17 (3).wav
-332.6424,111.17618,-8.788001,42.77952,-4.235785,29.762384,-7.327097,0.06748926,9.211707,-3.189275,-6.7804537,-1.6483645,-7.272954,sadness,s08 (4).wav
-314.2706,82.07507,-56.686405,8.31746,-12.164254,-4.0806465,-20.944288,3.8183532,-12.641149,-14.24721,-4.437961,2.9196227,-2.231485,anger,a07 (5).wav
-328.83612,138.03853,15.185118,21.561802,-4.10223,-10.777346,-10.6494665,-8.798893,0.27993533,-2.7319922,-12.1774025,-19.44608,-21.164452,sadness,s13 (2).wav
-469.58438,51.85352,5.906288,13.833354,8.607853,13.586226,-3.9971478,7.645421,5.564561,-1.0423001,2.8795373,7.3025584,2.5381014,sadness,s07 (6).wav
-275.67834,94.08006,-43.2518,15.702495,-2.5071707,-2.6181953,-16.0275,-18.256306,-22.546307,1.656239,-7.114407,8.195311,4.6834006,disgust,d14 (5).wav
-448.26755,78.14397,4.8142986,8.850049,11.020559,13.948889,-13.173203,1.2309833,7.451688,-4.210689,-6.902759,6.27884,-1.3076409,happiness,h05 (6).wav
-319.6747,91.917885,-14.51521,10.686339,0.07855752,11.144868,-12.927971,4.4497676,-10.772191,-7.9053926,-8.621136,0.37447318,-3.4724731,fear,f07 (5).wav
-307.14844,80.30427,-2.7825806,31.537178,-10.23045,16.682323,-30.90052,-7.1434326,-11.922186,-24.820545,-33.005634,-20.182898,-23.239367,fear,f20 (2).wav
-324.41895,98.827446,-56.79757,-9.981487,-12.693622,-11.937848,-33.93348,-12.9605465,-17.522728,-24.995955,-18.471432,-7.2108917,-17.648678,happiness,h06 (5).wav
-314.71637,80.97202,-27.852385,11.278345,-22.182384,-4.052181,-26.268938,-8.936617,-12.752223,-24.52226,-18.282724,-9.4084,-21.425236,fear,f03 (1).wav
-324.6338,85.23025,-14.791568,32.390205,-9.85215,10.778981,-9.684554,-16.07063,-14.956063,-17.331703,-18.605614,-14.673439,-13.556759,disgust,d16 (4).wav
-322.03024,99.978195,-34.859497,10.481912,-0.50237185,-6.6971507,-17.59407,7.3867946,-10.478507,-14.569497,-9.105253,-2.5301208,-14.13718,anger,a01 (5).wav
-289.57706,61.371796,-22.696878,33.36646,-18.20238,11.46651,-11.647118,-11.05115,-16.112661,-13.67506,-19.269361,-14.06331,-17.837965,fear,f03 (3).wav
-268.06934,102.24609,-15.002079,25.039513,-9.677045,9.268852,-22.302515,0.9768091,-17.654074,-27.442184,-16.735746,-19.230268,-20.440523,sadness,s15 (2).wav
-313.09262,116.25561,0.9243465,26.32588,11.147513,2.7392664,-20.458601,0.96881944,-8.389568,-19.885042,-10.206948,-12.147765,-14.896831,sadness,s09 (5).wav
-373.47552,124.98864,-18.1873,23.304855,-17.705708,3.5741806,-2.1567998,-15.716359,-3.9642007,-4.5263953,-22.96563,-5.3645625,3.9760776,happiness,h12 (3).wav
-282.58203,95.116264,-24.846441,25.540655,-24.575188,6.771631,-21.57144,-8.519273,-13.080278,-4.4237623,-21.114428,-9.972419,-18.919617,anger,a17 (4).wav
-295.3029,100.45514,-20.498686,17.790882,-17.669897,1.5008855,-26.572834,-1.1193975,-15.23593,-24.021812,-18.157633,-12.198893,-14.232162,disgust,d18 (1).wav
-316.05075,100.15055,-28.217218,8.785045,-16.685837,3.5606554,-18.821856,-20.423025,-15.902704,-12.873922,-22.387056,-12.3661785,-7.158417,happiness,h15 (3).wav
-276.92252,129.9605,-22.105118,21.592615,-3.063568,0.42018583,-21.172174,0.8970994,-16.684374,-21.219616,-11.1582775,-11.628685,-9.39859,sadness,s12 (1).wav
-304.95117,95.22066,1.4795566,19.94392,-10.620897,4.8609066,-22.25661,-2.8982227,-19.78125,-15.657139,-11.509986,-19.084057,-16.480267,sadness,s16 (2).wav
-366.25067,63.78641,-8.411926,8.947585,2.4834228,9.261242,-18.089151,-4.0790644,-0.27350593,-9.055108,-14.151024,0.23711532,-7.4598465,disgust,d15 (6).wav
-321.43823,73.30721,-19.949665,12.546314,-26.15108,7.4361944,-17.69491,-15.876268,-20.481651,-18.986706,-21.12293,-18.783009,-13.207455,fear,f20 (3).wav
-347.143,85.89511,-7.674966,7.7023406,11.0868225,11.347889,-19.576748,1.939056,-0.120408624,-11.867251,-12.487169,3.5181165,-7.7662067,disgust,d08 (6).wav
-339.36682,80.041,-22.17309,5.739804,-29.148682,-8.290291,-29.634933,-11.447429,-11.812755,-22.032036,-25.122393,-17.327257,-13.593463,anger,a17 (2).wav
-326.81277,96.21493,-14.556365,15.978512,-17.457233,14.710202,-16.389503,-20.886238,-10.225081,-13.659618,-18.93283,-18.676052,-13.09915,fear,f09 (3).wav
-336.55334,102.17032,-17.54651,2.7726483,-8.823061,-13.141747,-22.60289,-10.076364,-16.1571,-19.820835,-16.412445,-17.307333,-17.715324,disgust,d16 (2).wav
-282.83737,78.95572,-29.81346,29.833103,-11.241598,-1.9449333,-27.326973,2.3836157,-5.96013,-20.291029,-10.990057,-10.884855,-22.410732,anger,a11 (1).wav
-280.18277,85.228615,-46.696148,-0.74494404,-27.857134,-19.184542,-51.667763,-16.044527,-25.375494,-26.31032,-28.719896,-14.319395,-24.949308,happiness,h08 (2).wav
-331.1865,88.12633,-44.71504,16.028362,-4.1320457,-4.094169,-18.129333,2.5657084,-9.465047,-13.6734495,-6.9901614,-1.0672836,-9.639988,anger,a08 (5).wav
-266.78424,130.62782,-17.038275,19.090534,-23.494196,6.1421223,-14.688367,-11.454173,-5.3815265,-8.811885,-16.565413,-11.723266,-0.53729934,anger,a06 (3).wav
-235.483,93.63562,-39.033794,26.34195,-14.895465,-4.1248336,-37.80344,-6.5902524,-17.847775,-18.61992,-17.351955,-11.913607,-20.486403,happiness,h10 (1).wav
-305.68234,102.41156,-36.428032,-6.7275534,-24.88338,-10.652511,-39.863403,-23.353317,-25.313921,-41.05005,-35.914757,-18.80579,-21.27886,fear,f05 (2).wav
-313.49493,92.943344,-14.032958,20.847017,-20.622828,9.23655,-21.883913,-11.285833,-14.640863,-29.451933,-27.96781,-15.561926,-18.288908,fear,f15 (2).wav
-292.0036,101.02351,-35.539024,3.747574,-9.266591,-2.818276,-8.031024,-4.4854465,-17.252415,-5.0855722,-11.750343,6.790353,-3.2140896,disgust,d13 (5).wav
-335.6434,94.296555,-15.644056,16.80925,-11.356082,4.3239493,-16.03215,2.8815322,-8.755756,-15.378396,-8.711519,-4.6343827,-10.471596,disgust,d03 (01).wav
-284.2413,112.52802,-19.250736,21.80839,-14.94445,2.631218,-18.153582,-9.889453,-5.936374,-10.842658,-21.497452,-11.125276,-19.476564,anger,a05 (4).wav
-301.0843,94.47109,-12.266276,24.104734,-10.500084,1.2276529,-22.818356,0.85884506,-11.475785,-21.48798,-15.037034,-12.994171,-17.884096,sadness,s08 (2).wav
-370.48438,97.17621,-1.5008708,47.61523,13.836005,19.157782,-10.286677,-3.7131994,7.424931,-2.6275947,-1.6703382,-4.8965707,-9.16239,sadness,s04 (4).wav
-375.55466,72.568306,-3.6175256,6.624318,3.2543778,7.9876437,-18.79094,-0.40614036,1.9715011,-9.363587,-12.927905,0.09371232,-6.1115823,disgust,d18 (6).wav
-279.63428,79.65413,-24.409153,15.794407,-16.830492,-0.19142841,-38.609524,-8.688854,-13.721539,-24.979853,-13.315981,-13.214636,-24.100407,sadness,s02 (1).wav
-308.3663,74.88798,-26.288637,25.467594,-28.34622,3.4354122,-16.907072,-13.570343,-9.551588,-8.034276,-15.849821,-17.36161,-11.243235,happiness,h03 (4).wav
-320.695,89.24858,-35.33326,16.43497,-4.7130804,-3.181143,-31.9518,-1.9791269,-26.177233,-23.169092,-12.947278,-13.236388,-14.554308,fear,f08 (5).wav
-252.93135,99.733505,-41.110756,5.0776157,-8.989673,-5.3198256,-38.96312,-21.144785,-16.072317,-24.042543,-30.59899,-7.4369593,-28.205725,happiness,h10 (2).wav
-299.36783,119.18572,-32.723938,21.463243,6.439306,-0.5441246,-16.853813,2.6527913,-6.7702155,-16.882296,-9.322291,-0.91304994,-1.6060979,happiness,h05 (5).wav
-315.93845,149.77365,-12.140437,38.344395,5.0102925,11.093534,11.021363,-1.8742768,-10.263443,-5.0539823,-9.752713,-8.481105,0.071976714,sadness,s03 (3).wav
-379.2612,72.330734,-26.200994,25.63955,2.9509163,0.5334326,-9.775981,-10.888649,-7.7169642,-2.193763,-1.7715943,1.6882242,-1.3269484,disgust,d03 (5).wav
-317.78577,79.59302,-23.197012,25.411566,-21.470942,0.9220071,-16.608616,1.5278003,-2.6676753,-12.54794,-11.386697,-3.2866704,-12.794336,anger,a11 (2).wav
-266.4019,106.866135,-37.959137,-0.6363228,-12.307304,-8.991671,-34.948715,-5.2503586,-10.23808,-21.999868,-18.054731,-3.5305035,-22.378632,happiness,h19 (2).wav
-271.0233,101.95864,-22.453842,24.36442,-2.6129656,11.915884,-29.282831,-1.7020876,-8.300066,-20.98567,-12.856411,-11.882116,-13.855315,disgust,d02 (1).wav
-287.6534,100.52316,-12.916676,28.134737,-10.125765,6.037971,-17.04903,7.7262583,-17.991348,-18.647161,-13.2670965,-12.24446,-13.693006,sadness,s18 (2).wav
-269.0249,88.8786,-17.493486,20.414188,-22.651323,3.983363,-33.72617,1.6379452,-17.802439,-16.27481,-4.0220923,-10.547308,-18.753065,sadness,s07 (1).wav
-276.00833,76.405685,-29.69163,42.83893,-20.755869,12.263333,-17.579676,-4.9542136,-9.590449,-5.8530426,-21.19053,-6.563565,-13.851996,anger,a11 (4).wav
-288.308,92.55885,-23.828737,34.543163,-15.642888,16.247927,-9.151205,-8.004391,-10.928453,-9.3089485,-13.494648,-12.788594,-4.545677,anger,a03 (3).wav
-312.91415,132.51984,-1.9583074,13.876904,-4.389089,10.354823,-3.7423773,0.37724942,-3.6245897,-5.168572,-7.552241,-7.469109,-0.2525098,disgust,d06 (3).wav
-272.48837,94.05963,-42.628525,13.9375925,-27.344358,5.70134,-16.911814,-10.23615,-10.420049,-9.062521,-17.018774,-3.003981,-16.942062,anger,a07 (4).wav
-329.62173,95.77044,-2.4348803,53.712822,4.912097,34.76981,-7.782481,2.5296662,5.3807607,1.5129113,-5.470937,-2.0797603,-7.9972167,sadness,s02 (4).wav
-311.57718,81.16266,-31.813488,24.748865,-3.2060173,5.1620393,-11.6029825,3.454317,-2.0231338,-5.724045,-6.0246887,1.9024744,-7.1823425,happiness,h03 (5).wav
-330.33624,68.910866,-38.085224,38.55325,-18.325386,-1.2401583,-11.272684,-7.254976,-9.447363,-12.746767,-27.772602,-17.408806,-16.8479,disgust,d11 (4).wav
-375.2534,92.500885,16.722921,20.03596,-4.5914874,6.942227,-14.61283,-20.821459,-16.670298,-19.604553,-12.832438,-6.589449,-7.0179377,disgust,d16 (3).wav
-275.00293,112.25064,-25.944902,19.842552,-18.541794,12.721823,-21.290012,-15.195278,-11.423986,-8.1538,-16.356882,-10.702051,-18.701263,anger,a09 (4).wav
-370.0033,64.13004,3.6461194,13.677923,-3.696,6.70624,-11.945576,0.1295759,0.66881573,-7.4970145,-6.7740126,2.391603,-4.025732,fear,f16 (6).wav
-368.13885,73.68301,2.829542,10.873957,2.8678439,17.888987,-15.50145,-2.6899846,2.5623953,-5.248251,-8.669667,5.226584,-5.791904,fear,f09 (6).wav
-292.0827,91.93722,-10.806634,34.238785,-9.388221,8.748895,-7.5639734,-8.626429,-12.286622,-8.622948,-19.927967,-14.786443,-10.465996,fear,f02 (3).wav
-318.6517,89.260315,-29.637884,23.694227,-23.572384,4.0135784,-16.703054,-11.743938,-12.620397,-8.5718975,-22.297884,-18.54504,-18.650942,happiness,h17 (4).wav
-308.61066,91.258484,-36.614834,15.142952,-30.266867,0.10542554,-23.145985,-21.846308,-17.014774,-15.473449,-23.035378,-19.054493,-12.299123,happiness,h16 (4).wav
-395.34125,100.35043,10.938941,24.136818,-11.117305,6.696703,-3.4833462,-2.0296187,6.741626,-4.110088,-8.546114,-4.482829,-6.0717216,sadness,s20 (4).wav
-269.7972,103.690384,-5.3009944,34.084465,-19.991798,19.289059,-10.842485,-7.3821554,2.301359,-12.777235,-16.770742,-18.161861,-9.428367,fear,f05 (4).wav
-402.92627,83.041756,-0.5218514,7.371978,2.7532938,4.5853086,-20.334602,3.4185493,5.4599204,-10.404964,-14.780663,0.43123087,-3.7414546,disgust,d13 (6).wav
-304.64658,101.828926,-35.326366,7.4856043,-14.519931,2.288591,-27.717567,-12.777996,-15.674007,-24.899128,-14.920628,-12.408458,-11.909987,disgust,d07 (2).wav
-250.72067,75.5204,-27.778133,35.768425,-37.761364,12.692312,-14.890875,-14.411715,-13.608318,-11.649048,-26.56644,-18.303576,-3.3363285,happiness,h07 (3).wav
-345.72128,96.42477,-39.557564,6.2658796,-35.950237,-16.593575,-32.05664,-7.8660107,-3.3218355,-34.143097,-30.545511,-7.505506,-15.026454,happiness,h20 (1).wav
-326.7203,113.247345,-31.351032,23.803001,-31.53567,7.31631,-17.809864,-19.744675,-6.4905596,-12.378328,-23.904636,-16.925142,-10.191402,anger,a18 (3).wav
-317.28763,128.7578,-11.737691,15.415666,6.738533,21.390276,-17.345787,-13.861191,-3.0131354,-11.364357,-21.68031,-9.992394,-2.9907916,happiness,h05 (3).wav
-308.15204,119.90065,-23.716702,-9.39748,-22.811968,-12.084092,-38.187237,-5.687137,-17.04495,-28.550045,-20.697027,-19.472506,-19.21977,anger,a01 (2).wav
-479.2463,68.90894,16.510424,18.58448,12.470758,13.807525,-2.0582342,9.957062,9.45283,-0.29501945,-1.0042932,4.117446,1.355844,sadness,s13 (6).wav
-299.11044,88.44588,-48.08967,0.80202323,-27.309698,-6.5357285,-31.562637,-2.2967489,-11.786568,-11.900424,-5.8561316,-7.7722344,-15.428666,anger,a14 (2).wav
-307.13513,94.07583,-26.399513,25.235514,-18.776596,3.5245194,-11.505439,-12.402154,-12.293525,-17.991693,-23.819855,-12.742393,-12.397379,disgust,d14 (4).wav
-343.68884,106.85774,-35.923847,5.7106595,-0.9142237,-1.9738556,-22.528555,6.9932795,-5.274841,-11.481829,-6.85634,0.1259119,-10.525314,anger,a06 (5).wav
-470.5677,60.135395,9.339562,14.892448,12.335402,15.310066,-2.8829749,6.0579967,6.9698763,0.89289373,0.7499371,3.8728557,3.1301806,sadness,s04 (6).wav
-421.45053,51.965637,3.1920385,19.356024,7.9030256,14.029896,-7.404774,4.096337,3.9666488,-0.87121123,-4.3924527,5.542658,-0.67372096,happiness,h11 (6).wav
-326.04935,86.832016,-18.267443,19.523623,-22.510355,2.650791,-19.87047,-25.425072,-19.250896,-16.88339,-24.865187,-19.903843,-12.826801,happiness,h16 (3).wav
-309.18796,93.243195,-26.68016,14.259136,-29.130154,11.729285,-21.404373,-16.48315,-14.336387,-13.640438,-20.018602,-17.92917,-13.245375,happiness,h01 (4).wav
-299.4424,93.01335,-17.477861,18.409672,-19.87745,-13.436482,-33.309742,-9.850602,-10.091196,-20.823887,-15.570588,-12.429946,-21.834463,anger,a16 (1).wav
-253.74823,77.978065,-16.291962,22.36708,-12.4890375,8.705397,-19.42045,-8.234052,-22.026978,-26.94146,-32.81547,-16.461039,-21.345821,fear,f17 (2).wav
-271.75577,89.60833,-27.581135,15.258072,-27.537586,-2.3948517,-25.782278,-16.643257,-18.947664,-29.915028,-32.43708,-17.299866,-19.490314,fear,f18 (2).wav
-360.35196,90.83851,-27.711555,25.564098,10.140455,0.5016653,-11.813767,-3.8901527,-10.352829,-0.46118835,-5.0229516,5.418089,1.4602097,disgust,d20 (5).wav
-328.22095,57.220398,-32.757385,2.2943366,-35.698456,-9.386067,-28.33904,-13.324129,-10.102578,-21.550255,-22.093348,-9.316883,-22.416153,anger,a03 (2).wav
-273.90436,82.810326,-35.60155,-5.2995677,-36.658142,-17.537281,-36.489864,-8.527725,-18.841322,-34.18072,-34.83173,-15.457937,-20.897013,fear,f13 (2).wav
-326.90918,108.894005,-2.0828001,20.505674,-2.287283,2.4933894,-33.907074,-9.099578,-12.735433,-29.164043,-15.559686,-2.4884865,-10.490628,happiness,h05 (1).wav
-308.75134,115.21043,-31.68284,-19.801407,-21.35664,-7.2824554,-35.504566,-12.334128,-13.425097,-34.4661,-30.894106,-12.077629,-21.737206,fear,f06 (2).wav
-334.06662,73.54325,-50.648556,6.0087337,-2.9828618,-1.7776672,-38.69318,-19.984812,-24.854156,-29.769228,-11.024457,-12.026075,-19.371878,disgust,d08 (1).wav
-320.462,125.80239,-32.96704,7.002996,-6.225805,-17.186611,-40.528347,-3.446414,-12.110425,-36.484688,-10.048804,-11.440972,-19.232426,sadness,s20 (1).wav
-327.9446,156.98146,9.270042,31.295832,-13.067831,15.87821,8.539251,-4.005338,-2.5687375,0.16315855,-14.394338,-11.403691,-7.31838,sadness,s01 (3).wav
-284.0313,91.746254,-6.637053,43.749226,-3.849616,24.53516,-8.329948,2.721186,7.641738,-4.8135366,-8.860312,-2.7574306,-3.9009824,sadness,s18 (4).wav
-312.40054,115.0687,13.462651,43.790543,0.3483586,20.200058,-2.8976948,0.2786202,-0.9325423,-4.0047126,-13.981721,-16.281338,-10.067867,sadness,s04 (3).wav
-336.59894,107.16326,10.709314,5.809075,-12.185595,1.3254235,-27.07025,-7.751932,-9.163349,-19.61911,-18.92669,-15.4034815,-11.855615,fear,f01 (1).wav
-323.9442,100.241234,-2.5590875,24.00129,6.655656,3.228873,-22.093685,10.230392,-7.106127,-19.889313,-7.7689886,-10.411538,-13.834963,sadness,s14 (5).wav
-281.65094,106.36282,-8.043522,21.816092,-0.09432753,5.3922915,-18.36927,-0.15418972,-20.603573,-21.348576,-2.2855828,-9.586892,-8.556804,sadness,s14 (1).wav
-362.36835,58.42636,-9.257448,15.901638,10.268303,12.195465,-14.178638,1.5042926,0.71467817,-7.513942,-15.423957,-0.91361433,-6.532521,disgust,d11 (6).wav
-402.06943,77.05946,-1.8022792,1.7338324,4.3428597,8.996628,-16.067373,0.17877528,5.9041295,-9.6720295,-8.229369,6.2226357,-1.6109784,happiness,h19 (6).wav
-311.65903,133.59795,0.7723098,12.610148,11.587398,5.2955146,-33.442333,17.185246,-13.970766,-25.591736,-11.158977,-19.41326,-8.15578,sadness,s05 (2).wav
-229.2195,93.68077,-35.18389,33.90816,-29.238008,13.496211,-22.7225,-9.069231,-10.270369,-5.7646084,-21.397182,-5.156936,-18.714779,anger,a10 (4).wav
-347.39883,106.448326,-43.11345,8.415257,2.4395137,-0.98287505,-20.536062,0.25507477,-6.7019253,-18.601126,-9.950125,-2.76183,-13.94998,happiness,h19 (5).wav
-315.85852,105.4821,-2.6905305,19.317148,-4.6397986,-4.3320875,-23.136524,10.561601,-4.8471227,-20.80646,-9.146631,-9.6090355,-11.703817,sadness,s13 (5).wav
-291.96695,67.758484,-31.499151,26.770872,-12.331177,0.6340348,-25.621836,-3.911469,-17.364494,-18.764698,-16.424936,-8.6345825,-11.8738165,fear,f02 (5).wav
-305.5633,98.11833,-30.44241,23.684116,-27.191471,-2.725153,-21.782259,-10.387803,-4.8349175,-8.322088,-21.613897,-8.263742,-16.60493,anger,a04 (4).wav
-406.64682,63.340603,3.611998,15.530632,5.673087,12.806522,-4.01241,6.483157,1.2524943,-3.2451007,-2.2034004,7.7399893,-1.9274622,fear,f12 (6).wav
-301.10007,86.37018,-22.552904,12.432843,-17.433733,-8.962871,-31.833761,-7.9001255,-18.463644,-27.065468,-31.349836,-12.876182,-15.767029,happiness,h17 (2).wav
-283.68576,86.587875,-21.054186,7.0917907,-12.084611,-1.412874,-26.880419,-1.2929761,-10.63002,-15.283425,-14.415333,-12.960529,-14.613806,disgust,d07 (1).wav
-297.8218,108.771835,-38.273964,-3.2844405,-14.429053,-0.9968622,-28.800303,-5.0881286,-13.777591,-17.89192,-14.105229,-8.664931,-11.507774,fear,f06 (5).wav
-285.22964,94.59637,-18.998117,16.188572,-13.762471,13.445678,-30.05743,-1.9484599,-18.356771,-24.155226,-17.508255,-12.342035,-16.882036,disgust,d12 (2).wav
-317.5344,76.10026,-58.086887,5.1237187,-10.740591,-15.12796,-34.552143,-11.884071,-15.355944,-25.598043,-20.595877,-12.909397,-19.105206,happiness,h04 (5).wav
-327.07248,124.83846,-23.24187,23.96272,1.612869,23.815828,-18.186176,-16.299059,-4.268541,-7.5504136,-19.828249,-14.454369,-3.4069128,happiness,h09 (3).wav
-335.88846,136.1336,12.263494,33.19073,0.9173114,19.54316,-8.302653,0.7996046,1.2332325,-8.128791,-9.135509,-11.799993,-7.9535537,sadness,s02 (3).wav
-394.12656,66.110115,2.1263077,14.960914,2.8759408,12.603569,-13.86086,0.09939628,0.23375502,-5.2857776,-8.4542055,-0.8415251,-7.0311255,fear,f17 (6).wav
-270.80392,98.678955,-31.002712,20.232578,-18.680922,-2.1381004,-19.552418,5.700044,-19.66557,-17.28128,-3.9920075,-7.9081216,-11.368092,fear,f12 (01).wav
-330.2531,120.81406,4.0288897,37.233635,-5.5038815,13.203369,10.917914,-14.390613,-17.906317,-7.800371,-15.503835,-8.986729,4.026694,disgust,d02 (3).wav
-324.49506,92.93083,-15.687852,30.862394,-15.227826,11.3348875,-18.253113,-10.7231455,-7.30656,-17.390041,-18.508928,-15.730699,-13.720726,anger,a17 (3).wav
-285.02194,84.57796,-31.246084,27.34064,-29.267214,8.116545,-15.131174,-17.70446,-13.44744,-7.53405,-19.216164,-20.8514,-10.96999,happiness,h02 (4).wav
-282.15097,106.55793,-36.55904,19.409994,-22.531134,1.5872842,-24.612154,-18.740368,-7.876542,-14.072771,-20.135527,-12.71591,-7.72431,anger,a15 (3).wav
-329.65393,88.38112,-12.512419,21.40452,-14.439349,-10.177382,-29.01541,-5.7448883,-13.664827,-19.881092,-21.968775,-16.255426,-20.583668,happiness,h17 (1).wav
-320.56766,104.42799,-23.124079,21.170704,1.0820452,9.958785,-18.184767,-2.6585982,-10.338288,-9.136599,-6.177589,1.6762363,-6.3312645,fear,f15 (5).wav
-339.8306,86.13614,-14.778817,5.4422526,-18.348558,-6.8881364,-23.458763,-12.468824,-19.218748,-27.902107,-17.96924,-7.5352945,-19.934992,disgust,d16 (1).wav
-252.29019,95.21772,-12.953368,26.523895,-32.590614,4.2104764,-16.468433,-11.357848,-8.592188,-14.715054,-26.612095,-15.182672,-16.086409,happiness,h18 (3).wav
-306.6572,121.96518,-11.441355,12.8003435,-3.3196084,3.6389081,-20.126022,-7.995416,-13.277657,-20.065779,-13.816722,-10.217519,-13.52949,disgust,d01 (1).wav
-289.17215,85.946724,-44.359547,21.990335,-36.15507,-5.488706,-28.33709,-20.760555,-11.523996,-14.361227,-20.839079,-22.341995,-17.31074,anger,a04 (3).wav
-357.21085,81.96702,-44.6277,14.213215,-9.680835,5.502525,-11.742521,-2.0605567,-3.9840803,-7.3475285,-11.35806,-1.2091705,-5.921447,anger,a12 (5).wav
-260.8956,95.87769,-29.986685,24.412191,-28.703512,6.0642457,-26.227959,-12.482735,-9.571592,-8.065681,-24.33969,-6.4499726,-13.472678,anger,a18 (4).wav
-279.6268,109.149086,-22.466711,16.62913,1.5552093,0.62794703,-29.468836,-0.96166843,-17.335299,-25.600342,-16.997341,-11.349758,-9.137225,fear,f05 (5).wav
-260.48544,94.64106,-37.84531,6.6462464,-32.899025,-5.108646,-36.4133,-9.082713,-15.220179,-31.384043,-24.881418,-11.855515,-18.99147,happiness,h13 (2).wav
-393.1543,57.472733,3.103539,13.9854965,3.8136678,9.038256,-13.393505,2.6103675,2.2272723,-1.8948942,-5.962601,-1.374747,-4.4514213,anger,a17 (6).wav
